"","year","country","emissions_CDIAC","emissions_UNFCCC","consum_emissions_UNFCCC","transfers_UNFCCC"
"1931",2003,"SPAIN",87.564,90.9301340621127,98.0131367458389,-7.08300268372635
"1932",2003,"SWEDEN",14.939,15.4502007221897,23.254124224941,-7.80392350275122
"1933",2003,"TURKEY",59.592,63.5382868512421,67.5790940220313,-4.04080717078924
"1934",2003,"UNITED.KINGDOM",146.855,153.465281135319,192.034342552832,-38.5690614175129
"1935",2003,"UNITED.STATES.OF.AMERICA",1548.738,1625.43978192423,1729.86770247597,-104.427920551737
"1936",2004,"ARGENTINA",42.588,42.588,36.4528033353809,6.13519666461914
"1937",2004,"AUSTRALIA",93.476,102.802910443721,93.548953012601,9.2539574311202
"1938",2004,"AUSTRIA",19.709,21.3507705109583,28.0357213370174,-6.68495082605913
"1939",2004,"BELGIUM",30.245,34.954125575707,59.211047927609,-24.256922351902
"1940",2004,"BRAZIL",92.126,92.126,87.3211313145969,4.80486868540299
"1941",2004,"BULGARIA",12.759,13.4915271407839,12.4231537212991,1.06837341948482
"1942",2004,"CANADA",150.627,159.152024903622,154.125167396136,5.0268575074866
"1943",2004,"CHINA.(MAINLAND)",1442.096,1442.096,1169.49255714884,272.60344285116
"1944",2004,"CROATIA",6.285,6.32080106560151,7.29130789620823,-0.970506830606723
"1945",2004,"CYPRUS",2,2.10508953096277,2.48045059478799,-0.375361063825215
"1946",2004,"CZECH.REPUBLIC",31.721,34.8173117777225,31.2581915256664,3.55912025205608
"1947",2004,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",21.675,21.675,NA,NA
"1948",2004,"DENMARK",13.799,15.1486628148062,19.0274454742514,-3.87878265944521
"1949",2004,"ESTONIA",4.695,4.66272198101143,4.96282075910815,-0.300098778096709
"1950",2004,"FINLAND",18.296,18.6915772322022,24.7972680001107,-6.10569076790847
"1951",2004,"FRANCE.(INCLUDING.MONACO)",105.918,114.194369632742,150.173178202397,-35.9788085696555
"1952",2004,"GERMANY",222.992,240.650490227928,291.676901528593,-51.0264113006646
"1953",2004,"GREECE",26.493,29.7796643595692,26.2882941045464,3.49137025502281
"1954",2004,"HUNGARY",15.669,16.3421186181696,21.2206713905197,-4.87855277235007
"1955",2004,"INDIA",367.746,367.746,339.465055190684,28.2809448093162
"1956",2004,"INDONESIA",92.074,92.074,84.6466903966963,7.4273096033038
"1957",2004,"IRELAND",11.95,12.5014968368491,18.1112491163506,-5.60975227950143
"1958",2004,"ITALY.(INCLUDING.SAN.MARINO)",129.253,133.560865481238,164.996990312252,-31.4361248310142
"1959",2004,"JAPAN",343.422,348.767369973373,410.205899843562,-61.4385298701885
"1960",2004,"LATVIA",1.945,2.08936335024388,3.85694058979436,-1.76757723955048
"1961",2004,"LITHUANIA",3.635,3.60964250171419,5.64267752225844,-2.03303502054425
"1962",2004,"LUXEMBOURG",3.073,3.23510791834179,3.58627167646917,-0.351163758127384
"1963",2004,"MALTA",0.702,0.714681000872557,0.906333329755955,-0.191652328883399
"1964",2004,"MEXICO",112.29,112.29,119.8771904983,-7.58719049829963
"1965",2004,"NETHERLANDS",48.184,49.395586105194,53.9352209678293,-4.5396348626353
"1966",2004,"POLAND",83.024,87.1429974433363,77.3010499955873,9.84194744774889
"1967",2004,"PORTUGAL",17.228,18.2086217260731,22.4057173470879,-4.19709562101483
"1968",2004,"ROMANIA",26.016,27.268093074782,25.6863141383314,1.58177893645061
"1969",2004,"RUSSIAN.FEDERATION",437.13,417.763383031745,329.629021087821,88.1343619439243
"1970",2004,"SAUDI.ARABIA",107.945,107.945,95.9299379009835,12.0150620990164
"1971",2004,"SLOVAKIA",10.567,11.5460135382438,12.1517535199337,-0.605739981689949
"1972",2004,"SLOVENIA",4.294,4.47392519430333,4.98105264924639,-0.507127454943061
"1973",2004,"SOUTH.AFRICA",115.837,115.837,83.8943622916448,31.9426377083553
"1974",2004,"SPAIN",92.563,95.5434668557631,106.65927959113,-11.115812735367
"1975",2004,"SWEDEN",14.868,15.2213351482504,23.8230799950654,-8.60174484681503
"1976",2004,"TURKEY",61.473,66.4831943081228,74.8442428163722,-8.3610485082494
"1977",2004,"UNITED.KINGDOM",147.024,153.919793483471,199.217179341058,-45.2973858575872
"1978",2004,"UNITED.STATES.OF.AMERICA",1571.709,1657.76222351944,1791.55325737963,-133.791033860187
"1979",2005,"ARGENTINA",43.892,43.892,38.7080501822051,5.18394981779497
"1980",2005,"AUSTRALIA",95.519,103.83200172136,92.8741073746135,10.957894346747
"1981",2005,"AUSTRIA",20.256,21.6683779651586,28.5966049639076,-6.92822699874903
"1982",2005,"BELGIUM",29.533,33.9365632848726,58.0556432585641,-24.1190799736914
"1983",2005,"BRAZIL",94.712,94.712,92.462977110722,2.24902288927797
"1984",2005,"BULGARIA",13.065,13.7293801990113,12.9025861015206,0.826794097490682
"1985",2005,"CANADA",153.551,157.407447465573,157.280972261856,0.126475203716637
"1986",2005,"CHINA.(MAINLAND)",1578.952,1578.952,1253.12611658478,325.82588341522
"1987",2005,"CROATIA",6.301,6.41413094878607,7.70744970288962,-1.29331875410354
"1988",2005,"CYPRUS",2.046,2.1446214499753,2.61150912881825,-0.466887678842943
"1989",2005,"CZECH.REPUBLIC",32.754,34.4311583490835,30.1038245567708,4.32733379231274
"1990",2005,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",22.638,22.638,NA,NA
"1991",2005,"DENMARK",12.843,14.155129187214,18.2747796847318,-4.1196504975178
"1992",2005,"ESTONIA",4.576,4.48191727255108,5.04458603375462,-0.562668761203542
"1993",2005,"FINLAND",14.902,15.4291485906949,22.3800340982884,-6.95088550759342
"1994",2005,"FRANCE.(INCLUDING.MONACO)",106.504,115.088765677515,149.25670496279,-34.1679392852746
"1995",2005,"GERMANY",217.42,235.18925298329,285.957755653161,-50.7685026698712
"1996",2005,"GREECE",26.909,30.8117821699243,26.5631049246334,4.2486772452909
"1997",2005,"HUNGARY",15.822,16.3759490401243,21.1734052325968,-4.79745619247253
"1998",2005,"INDIA",384.818,384.818,351.174931334475,33.6430686655247
"1999",2005,"INDONESIA",93.262,93.262,86.1872620523429,7.07473794765707
"2000",2005,"IRELAND",11.866,12.9985956500035,19.0634935840169,-6.06489793401342
"2001",2005,"ITALY.(INCLUDING.SAN.MARINO)",129.093,133.209072781118,164.32244382136,-31.1133710402426
"2002",2005,"JAPAN",337.503,349.925885714341,412.139399671423,-62.2135139570821
"2003",2005,"LATVIA",1.957,2.11377209728835,3.47683749247466,-1.36306539518631
"2004",2005,"LITHUANIA",3.816,3.81676159243781,5.76921221892278,-1.95245062648497
"2005",2005,"LUXEMBOURG",3.149,3.30422150703943,3.94239887297481,-0.638177365935376
"2006",2005,"MALTA",0.736,0.737998575036799,1.21806462306162,-0.48006604802482
"2007",2005,"MEXICO",118.745,118.745,130.840728057542,-12.095728057542
"2008",2005,"NETHERLANDS",46.911,48.0108998732359,54.0672018182101,-6.0563019449742
"2009",2005,"POLAND",82.524,86.8960243569153,77.43628685317,9.45973750374529
"2010",2005,"PORTUGAL",17.81,18.8956310289242,23.5838899573737,-4.68825892844955
"2011",2005,"ROMANIA",26.091,27.0978124584285,26.8543195322305,0.243492926197973
"2012",2005,"RUSSIAN.FEDERATION",440.602,418.028878260202,333.254427460426,84.7744507997762
"2013",2005,"SAUDI.ARABIA",108.438,108.438,96.9902331472646,11.4477668527354
"2014",2005,"SLOVAKIA",10.733,11.4357150800254,12.2245199198524,-0.788804839826966
"2015",2005,"SLOVENIA",4.327,4.55614124809114,5.17317159989997,-0.617030351808823
"2016",2005,"SOUTH.AFRICA",106.85,106.85,78.4135155377961,28.4364844622039
"2017",2005,"SPAIN",96.39,99.7484647223027,113.326008014858,-13.5775432925556
"2018",2005,"SWEDEN",14.061,14.5167327660437,23.3247681285242,-8.80803536248044
"2019",2005,"TURKEY",64.737,70.9036571002943,81.3951244746467,-10.4914673743524
"2020",2005,"UNITED.KINGDOM",147.939,153.139057926443,195.876555582815,-42.7374976563722
"2021",2005,"UNITED.STATES.OF.AMERICA",1580.355,1665.74615137441,1799.75834304093,-134.012191666513
"2022",2006,"ARGENTINA",47.515,47.515,42.9505537968054,4.56444620319451
"2023",2006,"AUSTRALIA",97.613,105.340975849442,97.269693899177,8.07128195026517
"2024",2006,"AUSTRIA",19.693,20.91514261462,29.0773241275997,-8.16218151297969
"2025",2006,"BELGIUM",29.118,33.1706047240518,60.8541780147213,-27.6835732906696
"2026",2006,"BRAZIL",94.81,94.81,95.2766480143329,-0.466648014332961
"2027",2006,"BULGARIA",13.347,14.1072430605663,13.8473013931871,0.259941667379191
"2028",2006,"CANADA",150.05,156.045710220433,154.425994328025,1.61971589240787
"2029",2006,"CHINA.(MAINLAND)",1749.24,1749.24,1343.99771024507,405.24228975493
"2030",2006,"CROATIA",6.32,6.47758619515509,8.59084973249973,-2.11326353734464
"2031",2006,"CYPRUS",2.124,2.1932889821979,2.54516214374944,-0.351873161551538
"2032",2006,"CZECH.REPUBLIC",33.314,34.6501027667958,32.7779653747422,1.87213739205363
"2033",2006,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",23.059,23.059,NA,NA
"2034",2006,"DENMARK",14.995,16.3323310199265,20.0621819330234,-3.72985091309689
"2035",2006,"ESTONIA",4.415,4.32397738287922,5.29008857381288,-0.966111190933665
"2036",2006,"FINLAND",18.053,18.5434518483293,25.8030637890075,-7.25961194067825
"2037",2006,"FRANCE.(INCLUDING.MONACO)",104.027,112.510785275338,146.927213433736,-34.4164281583984
"2038",2006,"GERMANY",219.756,238.331493155038,293.785569772977,-55.4540766179388
"2039",2006,"GREECE",26.53,30.3994342929499,27.8306514070378,2.56878288591215
"2040",2006,"HUNGARY",15.65,16.2483665007501,22.6164836184201,-6.36811711767004
"2041",2006,"INDIA",410.244,410.244,379.826072599479,30.4179274005215
"2042",2006,"INDONESIA",94.115,94.115,89.4331689333828,4.68183106661719
"2043",2006,"IRELAND",11.806,12.8895158953241,19.0198722851766,-6.13035638985254
"2044",2006,"ITALY.(INCLUDING.SAN.MARINO)",127.992,131.968772915869,170.815269817689,-38.8464969018205
"2045",2006,"JAPAN",335.669,344.69725210604,405.216120126648,-60.5188680206085
"2046",2006,"LATVIA",2.068,2.24518505609372,4.0653439091606,-1.82015885306688
"2047",2006,"LITHUANIA",3.898,3.91885347558488,6.5607095666888,-2.64185609110391
"2048",2006,"LUXEMBOURG",3.095,3.26647098542127,4.72986846765913,-1.46339748223785
"2049",2006,"MALTA",0.702,0.728986437333438,1.39477970248868,-0.665793265155239
"2050",2006,"MEXICO",121.432,121.432,134.411327357109,-12.9793273571093
"2051",2006,"NETHERLANDS",45.571,47.0260797859632,59.7881313371398,-12.7620515511766
"2052",2006,"POLAND",87,90.4219500954175,82.0169471965788,8.40500289883879
"2053",2006,"PORTUGAL",16.119,17.6372968642014,22.1546683941482,-4.51737152994675
"2054",2006,"ROMANIA",27.978,28.3785320667292,30.7077200042111,-2.32918793748193
"2055",2006,"RUSSIAN.FEDERATION",455.309,433.703356062791,338.216250391946,95.4871056708449
"2056",2006,"SAUDI.ARABIA",118.009,118.009,108.424917760773,9.58408223922717
"2057",2006,"SLOVAKIA",10.664,11.3326983587933,13.0669903108643,-1.734291952071
"2058",2006,"SLOVENIA",4.43,4.6116879516251,5.6186752351385,-1.00698728351339
"2059",2006,"SOUTH.AFRICA",115.202,115.202,85.2795758078449,29.9224241921551
"2060",2006,"SPAIN",95.456,97.35593307089,116.858888480641,-19.5029554097507
"2061",2006,"SWEDEN",13.518,14.5074768426693,23.9318875492563,-9.424410706587
"2062",2006,"TURKEY",71.343,75.6716487063879,86.2171689103406,-10.5455202039526
"2063",2006,"UNITED.KINGDOM",147.634,153.146410661237,200.972233431949,-47.8258227707118
"2064",2006,"UNITED.STATES.OF.AMERICA",1555.46,1644.78546420494,1805.02660218067,-160.241137975728
"2065",2007,"ARGENTINA",49.015,49.015,45.881288846476,3.13371115352393
"2066",2007,"AUSTRALIA",99.208,107.51045866374,101.237375959022,6.27308270471812
"2067",2007,"AUSTRIA",19.014,20.1910676150834,27.7017047662595,-7.51063715117609
"2068",2007,"BELGIUM",28.147,31.9512666168521,61.5817852019351,-29.630518585083
"2069",2007,"BRAZIL",99.049,99.049,102.71180925326,-3.66280925326031
"2070",2007,"BULGARIA",14.232,15.1380563784925,14.2476207497892,0.890435628703283
"2071",2007,"CANADA",152.932,162.297773735581,163.574391700655,-1.27661796507445
"2072",2007,"CHINA.(MAINLAND)",1852.142,1852.142,1427.63772380753,424.504276192465
"2073",2007,"CROATIA",6.654,6.82815088102558,8.42525258862918,-1.5971017076036
"2074",2007,"CYPRUS",2.233,2.26824711936132,2.8767406820988,-0.608493562737475
"2075",2007,"CZECH.REPUBLIC",33.63,34.7263199616742,33.9652048666011,0.761115095073045
"2076",2007,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",19.19,19.19,NA,NA
"2077",2007,"DENMARK",13.705,15.0283417703082,19.1243784781034,-4.09603670779513
"2078",2007,"ESTONIA",5.139,5.15105432181697,5.51599045505832,-0.364936133241351
"2079",2007,"FINLAND",17.449,18.0794945906872,25.7178307717224,-7.6383361810352
"2080",2007,"FRANCE.(INCLUDING.MONACO)",102.24,109.971170085419,152.727871206255,-42.7567011208364
"2081",2007,"GERMANY",212.879,231.59086817708,279.591892439823,-48.0010242627437
"2082",2007,"GREECE",26.792,31.0722293664797,27.1960487780269,3.87618058845278
"2083",2007,"HUNGARY",15.281,15.8313035992776,22.0582143122096,-6.226910712932
"2084",2007,"INDIA",439.378,439.378,408.485623751382,30.8923762486187
"2085",2007,"INDONESIA",102.412,102.412,98.2274912646159,4.1845087353841
"2086",2007,"IRELAND",12.194,12.8858129314721,18.7968876676875,-5.91107473621537
"2087",2007,"ITALY.(INCLUDING.SAN.MARINO)",126.173,129.758832740655,168.512174143377,-38.7533414027223
"2088",2007,"JAPAN",341.085,353.753997978806,408.319280107869,-54.565282129063
"2089",2007,"LATVIA",2.268,2.33151979782026,4.42694904893086,-2.0954292511106
"2090",2007,"LITHUANIA",4.022,4.29074565049064,6.83767939125796,-2.54693374076732
"2091",2007,"LUXEMBOURG",3.006,3.10633869844326,2.93782740257104,0.168511295872217
"2092",2007,"MALTA",0.743,0.752426246200067,0.949679071294538,-0.197252825094472
"2093",2007,"MEXICO",125.134,125.134,131.079213575692,-5.94521357569198
"2094",2007,"NETHERLANDS",46.766,47.0542189092727,48.8829403680539,-1.82872145878117
"2095",2007,"POLAND",85.764,90.4903284790023,85.0503492082859,5.43997927071636
"2096",2007,"PORTUGAL",16.598,16.8937893989192,20.6830570677152,-3.78926766879598
"2097",2007,"ROMANIA",27.714,28.1754853938009,29.166686935028,-0.991201541227053
"2098",2007,"RUSSIAN.FEDERATION",454.758,432.883615515517,357.819400451693,75.0642150638237
"2099",2007,"SAUDI.ARABIA",107.318,107.318,100.75477843747,6.56322156253047
"2100",2007,"SLOVAKIA",10.03,10.8417308802884,13.1762094152924,-2.33447853500403
"2101",2007,"SLOVENIA",4.43,4.64909833043316,5.73301002218922,-1.08391169175607
"2102",2007,"SOUTH.AFRICA",120.259,120.259,86.0156920461776,34.2433079538224
"2103",2007,"SPAIN",97.692,99.2751124249197,119.678817816607,-20.4037053916871
"2104",2007,"SWEDEN",13.106,14.1988331033724,24.5447274153737,-10.3458943120012
"2105",2007,"TURKEY",77.627,84.2381511375658,97.9764039223073,-13.7382527847415
"2106",2007,"UNITED.KINGDOM",144.075,151.269543021749,204.407191998612,-53.1376489768631
"2107",2007,"UNITED.STATES.OF.AMERICA",1580.29,1669.33444176734,1815.70491389129,-146.370472123949
"2108",2008,"ARGENTINA",52.244,52.244,49.2851540555149,2.95884594448506
"2109",2008,"AUSTRALIA",102.59,108.920346867287,99.1080232945153,9.81232357277135
"2110",2008,"AUSTRIA",18.749,20.143145224974,27.2962325103899,-7.15308728541593
"2111",2008,"BELGIUM",28.329,32.6016782552361,57.3656722779762,-24.7639940227401
"2112",2008,"BRAZIL",105.72,105.72,114.819432317289,-9.0994323172894
"2113",2008,"BULGARIA",13.851,14.6582335788587,14.4101545450689,0.248079033789818
"2114",2008,"CANADA",148.379,157.362102160158,158.569284171417,-1.20718201125905
"2115",2008,"CHINA.(MAINLAND)",1918.583,1918.583,1514.03577591034,404.547224089656
"2116",2008,"CROATIA",6.372,6.48763509856575,8.28215316013156,-1.79451806156581
"2117",2008,"CYPRUS",2.329,2.31280117003075,3.24850515727137,-0.935703987240617
"2118",2008,"CZECH.REPUBLIC",31.831,33.2236501052567,34.756023787107,-1.53237368185027
"2119",2008,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",21.293,21.293,NA,NA
"2120",2008,"DENMARK",12.805,14.0832417306144,18.2500245494064,-4.16678281879206
"2121",2008,"ESTONIA",4.77,4.73950685835432,4.63922362265685,0.100283235697471
"2122",2008,"FINLAND",15.434,15.8277975829825,23.2400590715207,-7.4122614885382
"2123",2008,"FRANCE.(INCLUDING.MONACO)",101.373,108.181199559648,148.80886453255,-40.6276649729018
"2124",2008,"GERMANY",213.295,232.290247652046,275.754353948792,-43.4641062967453
"2125",2008,"GREECE",26.673,30.023301377371,27.5188008144355,2.50450056293551
"2126",2008,"HUNGARY",14.956,15.4707970535099,22.0455928544652,-6.57479580095539
"2127",2008,"INDIA",488.976,488.976,446.307231766674,42.6687682333264
"2128",2008,"INDONESIA",112.459,112.459,109.388921786958,3.07007821304228
"2129",2008,"IRELAND",11.664,12.8290716395543,17.0871334484611,-4.25806180890686
"2130",2008,"ITALY.(INCLUDING.SAN.MARINO)",121.949,126.554477199919,166.885120347424,-40.3306431475048
"2131",2008,"JAPAN",329.079,331.285940680082,395.314386029538,-64.028445349456
"2132",2008,"LATVIA",2.155,2.21241611086112,4.33683486692972,-2.12441875606861
"2133",2008,"LITHUANIA",4.011,4.11548104451426,6.59697196324971,-2.48149091873545
"2134",2008,"LUXEMBOURG",2.983,3.05873429768671,6.65713367233662,-3.59839937464992
"2135",2008,"MALTA",0.698,0.741163500709589,1.48527861357318,-0.744115112863595
"2136",2008,"MEXICO",129.395,129.395,135.818939000012,-6.42393900001235
"2137",2008,"NETHERLANDS",47.222,47.8088822765839,49.734371926388,-1.92548964980416
"2138",2008,"POLAND",86.015,88.4678027988316,85.5603526131441,2.90745018568757
"2139",2008,"PORTUGAL",15.098,16.3190022760607,20.2677672345483,-3.94876495848757
"2140",2008,"ROMANIA",26.089,27.1336624517818,30.0279760761977,-2.89431362441586
"2141",2008,"RUSSIAN.FEDERATION",467.859,441.485463049121,361.457784035031,80.0276790140889
"2142",2008,"SAUDI.ARABIA",114.055,114.055,107.095647312493,6.95935268750682
"2143",2008,"SLOVAKIA",10.284,11.0170504804474,14.0746320792092,-3.05758159876181
"2144",2008,"SLOVENIA",4.703,4.91348493999338,5.95482852909344,-1.04134358910006
"2145",2008,"SOUTH.AFRICA",127.922,127.922,85.7434278638013,42.1785721361987
"2146",2008,"SPAIN",89.796,90.9338768400838,110.864050924782,-19.9301740846977
"2147",2008,"SWEDEN",13.391,13.6402593027278,23.4247026428544,-9.78444334012666
"2148",2008,"TURKEY",77.795,81.2909275837133,94.8730250451973,-13.5820974614839
"2149",2008,"UNITED.KINGDOM",142.218,146.488467637646,192.066926037135,-45.5784583994889
"2150",2008,"UNITED.STATES.OF.AMERICA",1533.26,1617.71709866381,1734.8805542008,-117.163455536993
"2151",2009,"ARGENTINA",49.265,49.265,45.9687707057294,3.29622929427065
"2152",2009,"AUSTRALIA",104.299,108.806979068366,104.394970222308,4.41200884605811
"2153",2009,"AUSTRIA",17.312,18.4409815320224,25.1604113128652,-6.71942978084273
"2154",2009,"BELGIUM",28.367,29.1559118064732,49.0895518754277,-19.9336400689546
"2155",2009,"BRAZIL",100.122,100.122,105.763828033448,-5.64182803344836
"2156",2009,"BULGARIA",11.632,12.3954172475664,11.8862026342206,0.509214613345863
"2157",2009,"CANADA",138.376,148.068010830581,152.614248898801,-4.54623806822005
"2158",2009,"CHINA.(MAINLAND)",2097.685,2097.685,1775.30138636375,322.383613636248
"2159",2009,"CROATIA",5.878,6.00193799286218,7.24115906362629,-1.23922107076411
"2160",2009,"CYPRUS",2.212,2.2388967915014,3.48015144962098,-1.24125465811958
"2161",2009,"CZECH.REPUBLIC",29.35,31.2423432465027,30.9804046092682,0.261938637234532
"2162",2009,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",20.515,20.515,NA,NA
"2163",2009,"DENMARK",12.139,13.4202688561095,17.0450223392917,-3.6247534831822
"2164",2009,"ESTONIA",4.021,3.86407754774599,3.96442513073389,-0.100347582987895
"2165",2009,"FINLAND",14.499,15.0291294172892,19.7652686648646,-4.73613924757549
"2166",2009,"FRANCE.(INCLUDING.MONACO)",97.253,103.056208657386,140.310100001632,-37.2538913442457
"2167",2009,"GERMANY",196.636,214.411186245675,254.228298813695,-39.81711256802
"2168",2009,"GREECE",25.88,28.3058407225453,30.5279830920322,-2.22214236948686
"2169",2009,"HUNGARY",13.303,13.9199905565939,18.3210422212801,-4.40105166468622
"2170",2009,"INDIA",536.084,536.084,502.546028003422,33.5379719965784
"2171",2009,"INDONESIA",123.563,123.563,121.221889614514,2.34111038548576
"2172",2009,"IRELAND",10.997,11.3945538056855,14.05773546718,-2.66318166149451
"2173",2009,"ITALY.(INCLUDING.SAN.MARINO)",109.515,113.212274217405,148.255366247283,-35.043092029878
"2174",2009,"JAPAN",300.253,311.534641710031,364.497657309011,-52.96301559898
"2175",2009,"LATVIA",2.011,2.02463693333123,3.49219273447549,-1.46755580114426
"2176",2009,"LITHUANIA",3.386,3.51890862031577,5.60414360127943,-2.08523498096365
"2177",2009,"LUXEMBOURG",2.834,2.92121047320883,6.74845395524169,-3.82724348203286
"2178",2009,"MALTA",0.652,0.721236805404675,1.4431968569527,-0.721960051548026
"2179",2009,"MEXICO",122.873,122.873,128.696038835741,-5.82303883574062
"2180",2009,"NETHERLANDS",46.186,46.3708458531143,48.3871519007659,-2.01630604765161
"2181",2009,"POLAND",81.332,84.6831263502182,81.2587728420726,3.42435350814559
"2182",2009,"PORTUGAL",14.867,15.5619487176897,18.3686355106397,-2.80668679295001
"2183",2009,"ROMANIA",22.204,22.6011655158055,23.8363711116835,-1.23520559587805
"2184",2009,"RUSSIAN.FEDERATION",429.334,418.999410520328,347.690115529308,71.30929499102
"2185",2009,"SAUDI.ARABIA",132.228,132.228,124.844513709963,7.38348629003723
"2186",2009,"SLOVAKIA",9.282,9.96757942476343,12.6272428032742,-2.65966337851082
"2187",2009,"SLOVENIA",4.198,4.38348729829684,5.33010155172193,-0.946614253425083
"2188",2009,"SOUTH.AFRICA",130.299,130.299,91.7571949668042,38.5418050331957
"2189",2009,"SPAIN",78.603,80.1671084046097,95.625123456831,-15.4580150522213
"2190",2009,"SWEDEN",11.929,12.6955973002885,20.0345197382191,-7.33892243793055
"2191",2009,"TURKEY",75.769,81.7879942566392,88.4622631656038,-6.67426890896454
"2192",2009,"UNITED.KINGDOM",129.053,133.035601094905,177.387905795146,-44.3523047002406
"2193",2009,"UNITED.STATES.OF.AMERICA",1438.269,1500.49213335005,1594.81367876983,-94.3215454197807
"2194",2010,"ARGENTINA",48.814,48.814,47.5325214026763,1.28147859732376
"2195",2010,"AUSTRALIA",100.401,108.996948453024,104.33240515685,4.66454329617441
"2196",2010,"AUSTRIA",18.537,19.7505773701589,26.65130628692,-6.90072891676105
"2197",2010,"BELGIUM",29.75,30.9577527653135,53.3165932190303,-22.3588404537168
"2198",2010,"BRAZIL",114.468,114.468,127.0652243728,-12.5972243728002
"2199",2010,"BULGARIA",12.034,13.0243908886234,11.3911984979457,1.63319239067765
"2200",2010,"CANADA",135.289,151.312292321453,162.496669191079,-11.184376869626
"2201",2010,"CHINA.(MAINLAND)",2251.696,2251.696,1879.56011922948,372.135880770523
"2202",2010,"CROATIA",5.697,5.82161720025819,6.86987711473949,-1.0482599144813
"2203",2010,"CYPRUS",2.102,2.13750529488688,3.52822047298741,-1.39071517810053
"2204",2010,"CZECH.REPUBLIC",30.316,31.97083492315,32.7841402231952,-0.813305300045212
"2205",2010,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",19.769,19.769,NA,NA
"2206",2010,"DENMARK",12.7,13.5318588644394,17.2407732286667,-3.70891436422727
"2207",2010,"ESTONIA",5.001,4.85898480544473,4.59135433459204,0.267630470852686
"2208",2010,"FINLAND",16.865,17.3275935808223,22.7934678253531,-5.46587424453082
"2209",2010,"FRANCE.(INCLUDING.MONACO)",97.474,105.38040569671,141.088534278394,-35.7081285816832
"2210",2010,"GERMANY",204.717,226.365039418552,267.949093964589,-41.5840545460373
"2211",2010,"GREECE",23.648,26.4078238883308,26.8019193439145,-0.394095455583706
"2212",2010,"HUNGARY",13.839,14.0885044552993,18.86557763541,-4.77707318011065
"2213",2010,"INDIA",532.029,532.029,497.244823605364,34.7841763946358
"2214",2010,"INDONESIA",119.166,119.166,120.039523677646,-0.873523677646347
"2215",2010,"IRELAND",10.956,11.2696865884147,13.2208196621105,-1.95113307369574
"2216",2010,"ITALY.(INCLUDING.SAN.MARINO)",110.543,115.991592453751,156.248062624484,-40.2564701707324
"2217",2010,"JAPAN",318.767,325.072940302973,383.094276324995,-58.0213360220224
"2218",2010,"LATVIA",2.267,2.31997237842287,3.52774660743987,-1.207774229017
"2219",2010,"LITHUANIA",3.648,3.73686023395865,5.66167001070491,-1.92480977674626
"2220",2010,"LUXEMBOURG",2.991,3.071817286308,6.50382286855228,-3.43200558224428
"2221",2010,"MALTA",0.714,0.72062268443615,1.36461602808001,-0.643993343643858
"2222",2010,"MEXICO",121.37,121.37,131.076707919281,-9.70670791928057
"2223",2010,"NETHERLANDS",49.612,49.4953166266885,49.9602178062537,-0.464901179565224
"2224",2010,"POLAND",86.469,89.9624699127018,86.3612019900518,3.60126792265005
"2225",2010,"PORTUGAL",13.523,14.3263900785424,17.7818653931154,-3.45547531457299
"2226",2010,"ROMANIA",21.635,21.8012571673273,23.8792071661564,-2.07794999882908
"2227",2010,"RUSSIAN.FEDERATION",475.195,437.343243665233,363.129151527008,74.2140921382244
"2228",2010,"SAUDI.ARABIA",145.376,145.376,136.860848082151,8.51515191784878
"2229",2010,"SLOVAKIA",9.883,10.2157771849344,13.2886029398612,-3.07282575492681
"2230",2010,"SLOVENIA",4.207,4.40404100657373,5.6316869010927,-1.22764589451896
"2231",2010,"SOUTH.AFRICA",124.066,124.066,88.5851572723138,35.4808427276862
"2232",2010,"SPAIN",73.87,76.5222784409779,93.8279893784911,-17.3057109375132
"2233",2010,"SWEDEN",14.337,14.2683099482297,23.175889677,-8.90757972877025
"2234",2010,"TURKEY",81.266,89.2053775106627,102.669116592746,-13.4637390820831
"2235",2010,"UNITED.KINGDOM",134.222,137.826834536978,185.126130990673,-47.2992964536948
"2236",2010,"UNITED.STATES.OF.AMERICA",1475.012,1559.15847029166,1656.7269167008,-97.5684464091366
"2237",2011,"ARGENTINA",51.823,51.823,50.9574946995384,0.865505300461656
"2238",2011,"AUSTRALIA",100.638,108.668500878002,106.558198022529,2.11030285547267
"2239",2011,"AUSTRIA",17.781,19.201336748979,27.4361170213109,-8.23478027233197
"2240",2011,"BELGIUM",26.661,28.4581506444669,56.5367494966503,-28.0785988521834
"2241",2011,"BRAZIL",119.829,119.829,133.390368784862,-13.5613687848625
"2242",2011,"BULGARIA",13.455,14.5189278808314,12.1879440423715,2.33098383845983
"2243",2011,"CANADA",132.387,152.098714730056,152.355724927918,-0.257010197861575
"2244",2011,"CHINA.(MAINLAND)",2459.645,2459.645,2072.80437500132,386.840624998675
